,technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity
80,T1505.005,True,terminal services dll,persistence,Windows,windows registry,windows registry key modification,REL-2022-0071,Process modified Registry,process,modified,registry,13,registryevent (value set).,windows,RegistryEvent,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,"{""EventType"": ""SetValue""}",windows|microsoft-windows-sysmon|13|registryevent (value set).,windows|windows registry|windows registry key modification
81,T1505.005,True,terminal services dll,persistence,Windows,windows registry,windows registry key modification,REL-2022-0071,Process modified Registry,process,modified,registry,14,registryevent (key and value rename).,windows,RegistryEvent,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|14|registryevent (key and value rename).,windows|windows registry|windows registry key modification
82,T1505.005,True,terminal services dll,persistence,Windows,windows registry,windows registry key modification,REL-2022-0071,Process modified Registry,process,modified,registry,4657,a registry value was modified.,windows,Object Access,Registry,security,microsoft-windows-security-auditing,"{""OperationType"": ""Existing registry value modified""}",windows|microsoft-windows-security-auditing|4657|a registry value was modified.,windows|windows registry|windows registry key modification
83,T1505.005,True,terminal services dll,persistence,Windows,windows registry,windows registry key modification,REL-2022-0071,Process modified Registry,process,modified,registry,4670,permissions on an object were changed.,windows,Object Access,Registry,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4670|permissions on an object were changed.,windows|windows registry|windows registry key modification
84,T1505.005,True,terminal services dll,persistence,Windows,windows registry,windows registry key modification,REL-2022-0071,Process modified Registry,process,modified,registry,DeviceRegistryEvents,deviceregistryevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""RegistryValueSet""}",windows|microsoft defender for endpoint|DeviceRegistryEvents|deviceregistryevents,windows|windows registry|windows registry key modification
85,T1505.005,True,terminal services dll,persistence,Windows,windows registry,windows registry key modification,REL-2022-0071,Process modified Registry,process,modified,registry,DeviceRegistryEvents,deviceregistryevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""RegistryKeyCreated""}",windows|microsoft defender for endpoint|DeviceRegistryEvents|deviceregistryevents,windows|windows registry|windows registry key modification
86,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",active directory,active directory object creation,REL-2022-0136,User created AD Object,user,created,ad object,5137,a directory service object was created.,windows,DS Access,Directory Service Changes,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5137|a directory service object was created.,windows|active directory|active directory object creation
87,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0003,User modified User,user,modified,user,4738,a user account was changed.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4738|a user account was changed.,windows|user account|user account modification
88,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0003,User modified User,user,modified,user,4781,the name of an account was changed.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4781|the name of an account was changed.,windows|user account|user account modification
89,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0003,User modified User,user,modified,user,4742,a computer account was changed.,windows,Account Management,Computer Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4742|a computer account was changed.,windows|user account|user account modification
90,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0003,User modified User,user,modified,user,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""UserAccountModified""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|user account|user account modification
91,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0009,User locked User,user,locked,user,4740,a user account was locked out.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4740|a user account was locked out.,windows|user account|user account modification
92,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0019,User unlocked User,user,unlocked,user,4767,a user account was unlocked.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4767|a user account was unlocked.,windows|user account|user account modification
93,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0024,User enabled User,user,enabled,user,4722,a user account was enabled.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4722|a user account was enabled.,windows|user account|user account modification
94,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0024,User enabled User,user,enabled,user,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""UserAccountModified""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|user account|user account modification
95,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0042,User granted acess to User,user,granted access to,user,4717,system security access was granted to an account.,windows,Policy Change,Authentication Policy Change,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4717|system security access was granted to an account.,windows|user account|user account modification
96,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0083,User removed acess from User,user,removed access from,user,4718,system security access was removed from an account.,windows,Policy Change,Authentication Policy Change,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4718|system security access was removed from an account.,windows|user account|user account modification
97,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0109,User disabled User,user,disabled,user,4725,a user account was disabled.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4725|a user account was disabled.,windows|user account|user account modification
98,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0109,User disabled User,user,disabled,user,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""UserAccountModified""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|user account|user account modification
99,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0133,User attempted to modify User,user,attempted to modify,user,4723,an attempt was made to change an account's password.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4723|an attempt was made to change an account's password.,windows|user account|user account modification
100,T1098.005,True,device registration,persistence,"Azure AD, Windows, SaaS",user account,user account modification,REL-2022-0133,User attempted to modify User,user,attempted to modify,user,4724,an attempt was made to reset an account's password.,windows,Account Management,User Account Management,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4724|an attempt was made to reset an account's password.,windows|user account|user account modification
101,T1574.013,True,kernelcallbacktable,"persistence, privilege-escalation, defense-evasion",Windows,process,os api execution,REL-2022-0150,Process executed Api call,process,executed,api call,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|os api execution
102,T1574.013,True,kernelcallbacktable,"persistence, privilege-escalation, defense-evasion",Windows,process,os api execution,REL-2022-0150,Process executed Api call,process,executed,api call,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|os api execution
103,T1556.005,True,reversible encryption,"credential-access, defense-evasion, persistence",Windows,script,script execution,REL-2022-0066,Process executed Script,process,executed,script,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|script|script execution
104,T1556.005,True,reversible encryption,"credential-access, defense-evasion, persistence",Windows,script,script execution,REL-2022-0066,Process executed Script,process,executed,script,4104,script block logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4104|script block logging.,windows|script|script execution
